image_path,label,target_person_id
dataset/test\n000002\0199_01.jpg,impostor,n000028
dataset/test\n000005\0413_01.jpg,impostor,n000010
dataset/test\n000012\0154_01.jpg,impostor,n000033
dataset/test\n000019\0298_01.jpg,impostor,n000031
dataset/test\n000014\0092_01.jpg,genuine,n000014
dataset/test\n000011\0107_01.jpg,impostor,n000025
dataset/test\n000020\0166_01.jpg,impostor,n000033
dataset/test\n000020\0021_02.jpg,genuine,n000020
dataset/test\n000020\0169_01.jpg,impostor,n000003
dataset/test\n000002\0082_01.jpg,genuine,n000002
dataset/test\n000019\0378_01.jpg,genuine,n000019
dataset/test\n000021\0249_01.jpg,genuine,n000021
dataset/test\n000006\0538_01.jpg,impostor,n000003
dataset/test\n000022\0228_01.jpg,impostor,n000018
dataset/test\n000012\0294_01.jpg,impostor,n000013
dataset/test\n000020\0022_01.jpg,impostor,n000032
dataset/test\n000007\0036_01.jpg,genuine,n000007
dataset/test\n000032\0109_02.jpg,genuine,n000032
dataset/test\n000025\0117_01.jpg,impostor,n000024
dataset/test\n000032\0037_01.jpg,impostor,n000019
dataset/test\n000012\0019_01.jpg,impostor,n000003
dataset/test\n000027\0030_02.jpg,impostor,n000012
dataset/test\n000030\0056_01.jpg,genuine,n000030
dataset/test\n000032\0297_01.jpg,impostor,n000008
dataset/test\n000019\0295_01.jpg,genuine,n000019
dataset/test\n000025\0198_01.jpg,genuine,n000025
dataset/test\n000019\0098_01.jpg,impostor,n000030
dataset/test\n000013\0174_01.jpg,genuine,n000013
dataset/test\n000013\0309_01.jpg,impostor,n000030
dataset/test\n000020\0256_01.jpg,impostor,n000024
dataset/test\n000031\0024_01.jpg,impostor,n000019
dataset/test\n000032\0177_01.jpg,genuine,n000032
dataset/test\n000024\0231_02.jpg,impostor,n000017
dataset/test\n000004\0294_01.jpg,impostor,n000023
dataset/test\n000030\0139_12.jpg,impostor,n000002
dataset/test\n000030\0210_04.jpg,impostor,n000017
dataset/test\n000006\0265_01.jpg,impostor,n000032
dataset/test\n000033\0071_01.jpg,impostor,n000015
dataset/test\n000027\0260_01.jpg,genuine,n000027
dataset/test\n000010\0072_01.jpg,impostor,n000005
dataset/test\n000030\0136_01.jpg,genuine,n000030
dataset/test\n000023\0327_01.jpg,impostor,n000005
dataset/test\n000024\0114_01.jpg,impostor,n000023
dataset/test\n000005\0396_01.jpg,impostor,n000027
dataset/test\n000019\0046_01.jpg,genuine,n000019
dataset/test\n000033\0029_01.jpg,genuine,n000033
dataset/test\n000016\0194_01.jpg,impostor,n000031
dataset/test\n000018\0290_01.jpg,genuine,n000018
dataset/test\n000008\0075_02.jpg,genuine,n000008
dataset/test\n000011\0424_02.jpg,impostor,n000004
dataset/test\n000004\0075_02.jpg,impostor,n000010
dataset/test\n000008\0021_01.jpg,impostor,n000025
dataset/test\n000012\0403_01.jpg,impostor,n000002
dataset/test\n000013\0313_01.jpg,genuine,n000013
dataset/test\n000028\0072_01.jpg,impostor,n000018
dataset/test\n000023\0013_01.jpg,genuine,n000023
dataset/test\n000033\0228_01.jpg,impostor,n000032
dataset/test\n000025\0112_01.jpg,genuine,n000025
dataset/test\n000016\0449_01.jpg,genuine,n000016
dataset/test\n000014\0279_01.jpg,impostor,n000023
dataset/test\n000032\0297_01.jpg,genuine,n000032
dataset/test\n000019\0122_01.jpg,genuine,n000019
dataset/test\n000024\0446_03.jpg,genuine,n000024
dataset/test\n000024\0371_01.jpg,impostor,n000019
dataset/test\n000004\0253_02.jpg,genuine,n000004
dataset/test\n000027\0026_01.jpg,genuine,n000027
dataset/test\n000007\0050_02.jpg,impostor,n000019
dataset/test\n000014\0076_01.jpg,genuine,n000014
dataset/test\n000020\0212_01.jpg,genuine,n000020
dataset/test\n000021\0180_01.jpg,genuine,n000021
dataset/test\n000025\0050_01.jpg,impostor,n000023
dataset/test\n000014\0110_01.jpg,impostor,n000013
dataset/test\n000020\0358_01.jpg,impostor,n000018
dataset/test\n000006\0326_01.jpg,genuine,n000006
dataset/test\n000022\0194_01.jpg,impostor,n000027
dataset/test\n000030\0136_01.jpg,impostor,n000022
dataset/test\n000020\0463_01.jpg,genuine,n000020
dataset/test\n000011\0404_01.jpg,impostor,n000018
dataset/test\n000012\0225_01.jpg,impostor,n000015
dataset/test\n000002\0040_01.jpg,impostor,n000014
dataset/test\n000027\0236_01.jpg,impostor,n000024
dataset/test\n000004\0423_01.jpg,impostor,n000033
dataset/test\n000019\0408_01.jpg,genuine,n000019
dataset/test\n000024\0437_03.jpg,impostor,n000020
dataset/test\n000026\0378_01.jpg,genuine,n000026
dataset/test\n000021\0286_01.jpg,impostor,n000023
dataset/test\n000017\0112_01.jpg,genuine,n000017
dataset/test\n000013\0333_01.jpg,impostor,n000017
dataset/test\n000005\0007_01.jpg,impostor,n000026
dataset/test\n000033\0104_01.jpg,impostor,n000007
dataset/test\n000007\0040_02.jpg,genuine,n000007
dataset/test\n000027\0154_01.jpg,genuine,n000027
dataset/test\n000015\0154_01.jpg,impostor,n000019
dataset/test\n000012\0267_01.jpg,impostor,n000010
dataset/test\n000008\0072_01.jpg,impostor,n000025
dataset/test\n000023\0301_01.jpg,genuine,n000023
dataset/test\n000014\0050_01.jpg,genuine,n000014
dataset/test\n000017\0339_01.jpg,impostor,n000033
dataset/test\n000011\0309_02.jpg,impostor,n000028
dataset/test\n000032\0154_01.jpg,impostor,n000012
dataset/test\n000012\0141_01.jpg,impostor,n000016
dataset/test\n000026\0299_01.jpg,genuine,n000026
dataset/test\n000018\0030_02.jpg,impostor,n000014
dataset/test\n000031\0121_01.jpg,genuine,n000031
dataset/test\n000024\0274_01.jpg,genuine,n000024
dataset/test\n000007\0023_01.jpg,genuine,n000007
dataset/test\n000011\0351_01.jpg,impostor,n000028
dataset/test\n000023\0367_01.jpg,genuine,n000023
dataset/test\n000033\0344_01.jpg,genuine,n000033
dataset/test\n000026\0141_02.jpg,genuine,n000026
dataset/test\n000028\0012_14.jpg,impostor,n000021
dataset/test\n000028\0157_01.jpg,impostor,n000022
dataset/test\n000008\0027_01.jpg,genuine,n000008
dataset/test\n000006\0277_01.jpg,impostor,n000031
dataset/test\n000033\0130_01.jpg,genuine,n000033
dataset/test\n000006\0226_01.jpg,impostor,n000011
dataset/test\n000012\0062_01.jpg,impostor,n000023
dataset/test\n000020\0070_01.jpg,genuine,n000020
dataset/test\n000030\0115_05.jpg,impostor,n000014
dataset/test\n000008\0088_01.jpg,impostor,n000024
dataset/test\n000031\0048_01.jpg,genuine,n000031
dataset/test\n000019\0215_01.jpg,impostor,n000025
dataset/test\n000018\0296_01.jpg,genuine,n000018
dataset/test\n000022\0379_01.jpg,impostor,n000023
dataset/test\n000020\0205_02.jpg,genuine,n000020
dataset/test\n000012\0243_01.jpg,impostor,n000020
dataset/test\n000010\0027_01.jpg,impostor,n000008
dataset/test\n000004\0394_01.jpg,genuine,n000004
dataset/test\n000007\0108_01.jpg,impostor,n000015
dataset/test\n000024\0452_01.jpg,impostor,n000020
dataset/test\n000027\0172_01.jpg,genuine,n000027
dataset/test\n000016\0383_01.jpg,genuine,n000016
dataset/test\n000006\0009_01.jpg,genuine,n000006
dataset/test\n000008\0324_01.jpg,impostor,n000023
dataset/test\n000007\0009_01.jpg,impostor,n000023
dataset/test\n000004\0234_01.jpg,genuine,n000004
dataset/test\n000002\0270_01.jpg,genuine,n000002
dataset/test\n000023\0364_01.jpg,impostor,n000003
dataset/test\n000023\0147_01.jpg,genuine,n000023
dataset/test\n000030\0097_01.jpg,impostor,n000022
dataset/test\n000004\0046_01.jpg,genuine,n000004
dataset/test\n000022\0114_01.jpg,impostor,n000024
dataset/test\n000030\0115_05.jpg,genuine,n000030
dataset/test\n000011\0084_01.jpg,genuine,n000011
dataset/test\n000025\0177_01.jpg,genuine,n000025
dataset/test\n000032\0384_01.jpg,impostor,n000020
dataset/test\n000015\0103_04.jpg,genuine,n000015
dataset/test\n000004\0394_01.jpg,impostor,n000020
dataset/test\n000016\0109_01.jpg,impostor,n000015
dataset/test\n000014\0115_01.jpg,genuine,n000014
dataset/test\n000003\0070_01.jpg,genuine,n000003
dataset/test\n000015\0412_01.jpg,impostor,n000021
dataset/test\n000020\0462_01.jpg,impostor,n000025
dataset/test\n000010\0013_01.jpg,genuine,n000010
dataset/test\n000012\0041_01.jpg,genuine,n000012
dataset/test\n000003\0227_01.jpg,genuine,n000003
dataset/test\n000010\0087_01.jpg,impostor,n000003
dataset/test\n000023\0183_01.jpg,impostor,n000006
dataset/test\n000020\0453_01.jpg,genuine,n000020
dataset/test\n000021\0138_02.jpg,genuine,n000021
dataset/test\n000026\0013_02.jpg,genuine,n000026
dataset/test\n000022\0175_01.jpg,impostor,n000031
dataset/test\n000022\0277_01.jpg,genuine,n000022
dataset/test\n000016\0335_01.jpg,genuine,n000016
dataset/test\n000006\0045_04.jpg,impostor,n000022
dataset/test\n000004\0273_01.jpg,impostor,n000033
dataset/test\n000016\0071_01.jpg,impostor,n000030
dataset/test\n000003\0055_01.jpg,genuine,n000003
dataset/test\n000011\0324_01.jpg,genuine,n000011
dataset/test\n000008\0143_01.jpg,genuine,n000008
dataset/test\n000023\0264_01.jpg,impostor,n000030
dataset/test\n000016\0112_01.jpg,impostor,n000019
dataset/test\n000020\0185_01.jpg,genuine,n000020
dataset/test\n000013\0131_03.jpg,genuine,n000013
dataset/test\n000027\0166_01.jpg,genuine,n000027
dataset/test\n000032\0124_01.jpg,genuine,n000032
dataset/test\n000015\0029_02.jpg,impostor,n000030
dataset/test\n000010\0027_01.jpg,genuine,n000010
dataset/test\n000030\0139_12.jpg,genuine,n000030
dataset/test\n000015\0434_02.jpg,genuine,n000015
dataset/test\n000006\0008_01.jpg,impostor,n000010
dataset/test\n000014\0244_02.jpg,genuine,n000014
dataset/test\n000020\0289_01.jpg,genuine,n000020
dataset/test\n000006\0321_01.jpg,impostor,n000027
dataset/test\n000024\0394_01.jpg,impostor,n000008
dataset/test\n000032\0531_01.jpg,impostor,n000004
dataset/test\n000004\0407_01.jpg,genuine,n000004
dataset/test\n000030\0302_01.jpg,impostor,n000027
dataset/test\n000022\0052_01.jpg,impostor,n000024
dataset/test\n000032\0318_01.jpg,impostor,n000024
dataset/test\n000016\0481_01.jpg,genuine,n000016
dataset/test\n000027\0473_01.jpg,impostor,n000010
dataset/test\n000021\0121_01.jpg,genuine,n000021
dataset/test\n000026\0118_01.jpg,impostor,n000027
dataset/test\n000031\0075_01.jpg,impostor,n000002
dataset/test\n000023\0169_02.jpg,impostor,n000010
dataset/test\n000032\0110_01.jpg,genuine,n000032
dataset/test\n000017\0217_01.jpg,impostor,n000010
dataset/test\n000008\0150_01.jpg,genuine,n000008
dataset/test\n000013\0182_01.jpg,genuine,n000013
dataset/test\n000008\0102_01.jpg,genuine,n000008
dataset/test\n000022\0234_01.jpg,genuine,n000022
dataset/test\n000019\0004_01.jpg,genuine,n000019
dataset/test\n000012\0032_02.jpg,genuine,n000012
dataset/test\n000024\0281_01.jpg,genuine,n000024
dataset/test\n000004\0307_01.jpg,genuine,n000004
dataset/test\n000028\0149_01.jpg,genuine,n000028
dataset/test\n000014\0130_31.jpg,impostor,n000031
dataset/test\n000026\0086_01.jpg,genuine,n000026
dataset/test\n000011\0385_01.jpg,impostor,n000014
dataset/test\n000023\0259_01.jpg,impostor,n000005
dataset/test\n000023\0191_01.jpg,impostor,n000030
dataset/test\n000025\0091_01.jpg,impostor,n000005
dataset/test\n000006\0426_01.jpg,impostor,n000017
dataset/test\n000027\0471_01.jpg,genuine,n000027
dataset/test\n000016\0037_01.jpg,impostor,n000032
dataset/test\n000023\0049_02.jpg,impostor,n000003
dataset/test\n000030\0045_01.jpg,genuine,n000030
dataset/test\n000012\0004_01.jpg,impostor,n000032
dataset/test\n000014\0270_01.jpg,genuine,n000014
dataset/test\n000024\0043_02.jpg,impostor,n000019
dataset/test\n000024\0132_01.jpg,impostor,n000030
dataset/test\n000002\0021_01.jpg,impostor,n000026
dataset/test\n000014\0019_02.jpg,impostor,n000006
dataset/test\n000012\0371_01.jpg,impostor,n000005
dataset/test\n000026\0218_01.jpg,impostor,n000015
dataset/test\n000012\0190_01.jpg,genuine,n000012
dataset/test\n000023\0355_02.jpg,genuine,n000023
dataset/test\n000019\0334_01.jpg,impostor,n000021
dataset/test\n000011\0231_01.jpg,genuine,n000011
dataset/test\n000007\0049_01.jpg,impostor,n000024
dataset/test\n000024\0176_02.jpg,genuine,n000024
dataset/test\n000022\0409_01.jpg,impostor,n000025
dataset/test\n000028\0161_01.jpg,genuine,n000028
dataset/test\n000002\0228_01.jpg,genuine,n000002
dataset/test\n000033\0411_01.jpg,impostor,n000022
dataset/test\n000011\0131_01.jpg,genuine,n000011
dataset/test\n000032\0264_01.jpg,impostor,n000004
dataset/test\n000018\0017_01.jpg,impostor,n000031
dataset/test\n000020\0103_01.jpg,impostor,n000011
dataset/test\n000017\0164_01.jpg,impostor,n000020
dataset/test\n000032\0551_01.jpg,impostor,n000018
dataset/test\n000015\0088_01.jpg,impostor,n000008
dataset/test\n000014\0045_01.jpg,genuine,n000014
dataset/test\n000020\0128_01.jpg,genuine,n000020
dataset/test\n000020\0322_01.jpg,genuine,n000020
dataset/test\n000014\0142_01.jpg,impostor,n000020
dataset/test\n000016\0376_01.jpg,genuine,n000016
dataset/test\n000025\0045_02.jpg,genuine,n000025
dataset/test\n000027\0465_01.jpg,impostor,n000028
dataset/test\n000024\0096_02.jpg,impostor,n000022
dataset/test\n000016\0176_01.jpg,genuine,n000016
dataset/test\n000022\0111_01.jpg,impostor,n000004
dataset/test\n000024\0016_01.jpg,genuine,n000024
dataset/test\n000016\0202_01.jpg,genuine,n000016
dataset/test\n000015\0007_01.jpg,impostor,n000023
dataset/test\n000021\0048_01.jpg,impostor,n000002
dataset/test\n000005\0147_01.jpg,genuine,n000005
dataset/test\n000004\0235_01.jpg,impostor,n000012
dataset/test\n000018\0042_01.jpg,genuine,n000018
dataset/test\n000012\0146_01.jpg,genuine,n000012
dataset/test\n000021\0026_01.jpg,genuine,n000021
dataset/test\n000027\0293_12.jpg,impostor,n000013
dataset/test\n000024\0413_01.jpg,genuine,n000024
dataset/test\n000031\0252_01.jpg,impostor,n000011
dataset/test\n000023\0282_01.jpg,impostor,n000015
dataset/test\n000020\0268_01.jpg,impostor,n000004
dataset/test\n000015\0050_01.jpg,genuine,n000015
dataset/test\n000017\0209_01.jpg,genuine,n000017
dataset/test\n000027\0049_02.jpg,genuine,n000027
dataset/test\n000006\0142_01.jpg,genuine,n000006
dataset/test\n000026\0276_01.jpg,genuine,n000026
dataset/test\n000006\0294_01.jpg,impostor,n000005
dataset/test\n000033\0050_01.jpg,genuine,n000033
dataset/test\n000006\0110_01.jpg,genuine,n000006
dataset/test\n000018\0291_01.jpg,impostor,n000032
dataset/test\n000002\0031_08.jpg,impostor,n000012
dataset/test\n000028\0121_01.jpg,genuine,n000028
dataset/test\n000013\0013_01.jpg,genuine,n000013
dataset/test\n000004\0409_01.jpg,impostor,n000011
dataset/test\n000020\0127_01.jpg,genuine,n000020
dataset/test\n000024\0229_01.jpg,impostor,n000011
dataset/test\n000015\0409_01.jpg,impostor,n000028
dataset/test\n000016\0138_01.jpg,genuine,n000016
dataset/test\n000032\0103_02.jpg,impostor,n000020
dataset/test\n000014\0193_01.jpg,genuine,n000014
dataset/test\n000017\0110_01.jpg,impostor,n000022
dataset/test\n000026\0141_02.jpg,impostor,n000014
dataset/test\n000024\0480_01.jpg,genuine,n000024
dataset/test\n000006\0368_02.jpg,impostor,n000031
dataset/test\n000006\0230_01.jpg,impostor,n000003
dataset/test\n000021\0222_01.jpg,impostor,n000008
dataset/test\n000004\0111_01.jpg,impostor,n000026
dataset/test\n000022\0306_01.jpg,impostor,n000007
dataset/test\n000006\0332_01.jpg,impostor,n000008
dataset/test\n000030\0017_01.jpg,genuine,n000030
dataset/test\n000027\0302_01.jpg,impostor,n000010
dataset/test\n000020\0153_01.jpg,genuine,n000020
dataset/test\n000007\0173_01.jpg,impostor,n000004
dataset/test\n000033\0157_02.jpg,genuine,n000033
dataset/test\n000027\0133_01.jpg,genuine,n000027
dataset/test\n000017\0174_01.jpg,genuine,n000017
dataset/test\n000032\0045_01.jpg,genuine,n000032
dataset/test\n000014\0069_01.jpg,impostor,n000033
dataset/test\n000031\0248_01.jpg,genuine,n000031
dataset/test\n000020\0284_02.jpg,genuine,n000020
dataset/test\n000012\0029_03.jpg,genuine,n000012
dataset/test\n000013\0137_01.jpg,impostor,n000004
dataset/test\n000023\0301_01.jpg,impostor,n000011
dataset/test\n000030\0126_01.jpg,genuine,n000030
dataset/test\n000004\0031_01.jpg,impostor,n000020
dataset/test\n000015\0053_01.jpg,impostor,n000019
dataset/test\n000028\0405_01.jpg,impostor,n000019
dataset/test\n000004\0079_01.jpg,genuine,n000004
dataset/test\n000012\0024_01.jpg,impostor,n000030
dataset/test\n000004\0035_01.jpg,genuine,n000004
dataset/test\n000024\0443_01.jpg,genuine,n000024
dataset/test\n000006\0274_01.jpg,impostor,n000032
dataset/test\n000031\0287_01.jpg,impostor,n000022
dataset/test\n000011\0159_01.jpg,impostor,n000003
dataset/test\n000027\0233_01.jpg,impostor,n000013
dataset/test\n000021\0032_02.jpg,impostor,n000005
dataset/test\n000004\0023_03.jpg,genuine,n000004
dataset/test\n000017\0276_01.jpg,genuine,n000017
dataset/test\n000031\0318_02.jpg,genuine,n000031
dataset/test\n000027\0044_02.jpg,impostor,n000024
dataset/test\n000024\0252_01.jpg,impostor,n000033
dataset/test\n000007\0158_01.jpg,genuine,n000007
dataset/test\n000024\0173_01.jpg,impostor,n000025
dataset/test\n000028\0112_01.jpg,genuine,n000028
dataset/test\n000022\0369_01.jpg,genuine,n000022
dataset/test\n000023\0288_02.jpg,genuine,n000023
dataset/test\n000023\0183_01.jpg,genuine,n000023
dataset/test\n000006\0427_01.jpg,genuine,n000006
dataset/test\n000032\0332_01.jpg,genuine,n000032
dataset/test\n000006\0009_01.jpg,impostor,n000012
dataset/test\n000017\0185_02.jpg,impostor,n000019
dataset/test\n000032\0169_01.jpg,genuine,n000032
dataset/test\n000020\0319_02.jpg,impostor,n000024
dataset/test\n000022\0143_01.jpg,impostor,n000003
dataset/test\n000031\0096_01.jpg,impostor,n000011
dataset/test\n000032\0080_01.jpg,genuine,n000032
dataset/test\n000004\0211_01.jpg,genuine,n000004
dataset/test\n000032\0276_03.jpg,genuine,n000032
dataset/test\n000020\0076_01.jpg,impostor,n000027
dataset/test\n000014\0097_01.jpg,genuine,n000014
dataset/test\n000006\0100_01.jpg,genuine,n000006
dataset/test\n000004\0256_02.jpg,genuine,n000004
dataset/test\n000024\0278_01.jpg,impostor,n000008
dataset/test\n000020\0032_01.jpg,impostor,n000005
dataset/test\n000026\0124_01.jpg,genuine,n000026
dataset/test\n000020\0027_01.jpg,impostor,n000033
dataset/test\n000002\0179_01.jpg,impostor,n000020
dataset/test\n000014\0017_01.jpg,impostor,n000021
dataset/test\n000024\0336_01.jpg,genuine,n000024
dataset/test\n000004\0057_02.jpg,impostor,n000025
dataset/test\n000006\0388_01.jpg,genuine,n000006
dataset/test\n000028\0093_01.jpg,impostor,n000014
dataset/test\n000016\0364_01.jpg,genuine,n000016
dataset/test\n000012\0172_02.jpg,impostor,n000010
dataset/test\n000012\0026_01.jpg,impostor,n000014
dataset/test\n000025\0215_01.jpg,impostor,n000020
dataset/test\n000012\0294_01.jpg,genuine,n000012
dataset/test\n000026\0204_01.jpg,impostor,n000032
dataset/test\n000004\0004_02.jpg,impostor,n000020
dataset/test\n000031\0121_01.jpg,impostor,n000025
dataset/test\n000014\0279_01.jpg,genuine,n000014
dataset/test\n000007\0027_01.jpg,impostor,n000026
dataset/test\n000013\0229_01.jpg,impostor,n000026
dataset/test\n000017\0105_01.jpg,genuine,n000017
dataset/test\n000027\0261_01.jpg,genuine,n000027
dataset/test\n000018\0107_02.jpg,genuine,n000018
dataset/test\n000004\0423_01.jpg,genuine,n000004
dataset/test\n000005\0063_01.jpg,genuine,n000005
dataset/test\n000032\0385_01.jpg,impostor,n000027
dataset/test\n000008\0076_01.jpg,impostor,n000031
dataset/test\n000002\0148_01.jpg,impostor,n000012
dataset/test\n000027\0351_02.jpg,impostor,n000017
dataset/test\n000010\0024_01.jpg,impostor,n000006
dataset/test\n000026\0381_03.jpg,impostor,n000016
dataset/test\n000013\0160_01.jpg,genuine,n000013
dataset/test\n000007\0023_01.jpg,impostor,n000026
dataset/test\n000004\0390_01.jpg,genuine,n000004
dataset/test\n000003\0175_04.jpg,genuine,n000003
dataset/test\n000020\0379_01.jpg,impostor,n000024
dataset/test\n000024\0298_01.jpg,genuine,n000024
dataset/test\n000015\0008_01.jpg,impostor,n000016
dataset/test\n000013\0189_01.jpg,impostor,n000005
dataset/test\n000014\0093_01.jpg,impostor,n000021
dataset/test\n000027\0011_02.jpg,genuine,n000027
dataset/test\n000031\0175_01.jpg,impostor,n000032
